supplementary_table,section,section_row,Country or territory code,"Institutions, n",Mean IRIS Overall score,Median IRIS Overall score,SD IRIS Overall score,Very low (%),Low (%),Medium (%),Significant (%),Medium or significant (%),Mean scientific output,Median scientific output,Mean multi-affiliation,Mean retracted output,Mean self-citation,Mean discontinued journals output,Mean hyperauthored output,Mean leadership impact gap,Mean hyperprolific authors,Mean institutional journal output,Mean redundant output,title,description,notes
S2,Country summary,90,SDN,5,0.3528,0.446,0.2501033786257195,0,20,80,0,80,1131.6,790,3.0542,-0.2454,-0.9022,1.6276,-0.4268,0.8240000000000001,-1.2917999999999998,-0.268,-0.4582,,,
S2,Country summary,91,TZA,5,-0.1168,-0.253,0.3072689375774909,40,40,20,0,20,1610.4,1460,0.2984,0.0511999999999999,0.1968,-0.1208,-0.086,0.3666,-0.9381999999999998,-0.268,-0.8240000000000001,,,
S2,Country summary,92,EST,4,0.107,0.0135,0.2154050448186702,0,50,50,0,50,5119.5,3993.5,1.00325,-0.04,0.048,-0.22,0.45425,0.74025,-0.5395,0.4985,0.0995,,,
S2,Country summary,93,GEO,4,0.878,1.0315,0.4880922044040449,0,0,50,50,100,1731.75,1642.5,1.5905,0.20425,0.7497500000000001,-0.0235,4.36825,4.11475,1.57625,-0.03875,0.943,,,
S2,Country summary,94,MAC,4,0.17325,-0.0014999999999999,0.4214707384069899,0,50,50,0,50,7507,6261.5,1.0785,0.1992499999999999,-0.1915000000000001,0.3385,-0.88425,-1.0385,0.96375,-0.268,-0.5197499999999999,,,
S2,Country summary,95,MKD,4,1.01125,0.468,1.3897312390051058,0,0,75,25,100,1262.5,545.5,-1.03925,2.51175,-0.535,2.3005,-0.37,1.649,-1.01425,0.01825,-0.7225000000000001,,,
S2,Country summary,96,MUL,4,0.40725,0.1694999999999999,0.617715886687939,0,25,50,25,75,6521.5,6501.5,0.3884999999999999,0.8072499999999999,0.33325,1.08975,-0.7020000000000001,0.333,-0.6677500000000001,-0.268,0.078,,,
S2,Country summary,97,ZWE,4,-0.0455,-0.052,0.2386831930963441,25,25,50,0,50,1310.25,887.5,1.13425,0.2885,-0.0909999999999999,-0.20725,-0.655,0.0099999999999999,-1.0764999999999998,-0.268,-0.6550000000000001,,,
S2,Country summary,98,ARM,3,0.0446666666666666,0.065,0.1773762479401719,0,33.33333333333333,66.66666666666666,0,66.66666666666666,1142,942,-0.0373333333333333,-0.318,0.6786666666666666,0.2143333333333333,0.7483333333333333,1.332,-0.3963333333333332,-0.268,0.5840000000000001,,,
S2,Country summary,99,COD,3,0.226,0.402,0.3553491241019175,0,33.33333333333333,66.66666666666666,0,66.66666666666666,763.6666666666666,477,2.749,0.0046666666666666,-0.4736666666666666,-0.1006666666666666,0.647,2.8556666666666666,-1.4129999999999998,-0.268,-0.267,,,
S2,Country summary,100,CRI,3,0.5516666666666666,0.589,0.672777328195097,0,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,2277.333333333333,1255,1.1386666666666667,-0.274,-0.1256666666666666,-0.24,-0.3826666666666666,1.5226666666666666,-1.2693333333333332,6.676333333333334,-0.4676666666666667,,,
S2,Country summary,101,CUB,3,0.4253333333333333,0.396,0.6115278679940378,0,33.33333333333333,66.66666666666666,0,66.66666666666666,1469.6666666666667,1321,0.0986666666666666,0.2233333333333333,-0.068,1.615,-0.7946666666666667,0.9833333333333332,-1.4129999999999998,1.6833333333333331,-0.1493333333333333,,,
S2,Country summary,102,MDA,3,-0.025,-0.087,0.1678213335663854,0,66.66666666666666,33.33333333333333,0,33.33333333333333,648.3333333333334,643,-0.532,-0.1366666666666667,1.5293333333333332,0.057,-0.1706666666666667,1.5586666666666666,-1.161333333333333,-0.268,1.0976666666666668,,,
S2,Country summary,103,MNG,3,0.0943333333333333,-0.081,0.3398122030376975,0,66.66666666666666,33.33333333333333,0,33.33333333333333,705.3333333333334,561,0.3899999999999999,0.4016666666666665,-0.7056666666666667,0.0053333333333333,0.0873333333333332,3.35,-1.4129999999999998,-0.268,-0.6940000000000001,,,
S2,Country summary,104,SYR,3,0.4286666666666666,0.463,0.2930125139534715,0,0,100,0,100,1344,969,0.0196666666666666,-0.3776666666666667,-0.4590000000000001,3.04,-0.655,0.752,-0.2053333333333332,-0.268,-0.0516666666666666,,,
S2,Country summary,105,VEN,3,1.481666666666667,0.893,1.6916457469970871,0,0,66.66666666666666,33.33333333333333,100,1294,1235,1.3333333333333333,-0.2083333333333333,-0.1676666666666666,1.1183333333333332,-0.2153333333333333,1.971,-1.1013333333333333,12.193333333333332,-0.025,,,
S2,Country summary,106,BEN,2,-0.174,-0.174,0.0678822509939085,0,100,0,0,0,1729.5,1729.5,1.1204999999999998,-0.362,0.441,-0.0475,-0.2825,0.2655,-1.207,-0.268,-0.8285000000000001,,,
S2,Country summary,107,BFA,2,-0.1925,-0.1925,0.0615182899632296,0,100,0,0,0,1117.5,1117.5,0.1815,-0.2635,0.495,0.1185,-0.36,0.628,-1.4129999999999998,-0.268,-0.5105,,,
S2,Country summary,108,BRN,2,0.548,0.548,0.3012274887854693,0,0,100,0,100,2609,2609,0.141,1.1875,-0.318,0.201,-0.8194999999999999,-0.299,1.6705,-0.2245,1.2975,,,
S2,Country summary,109,BWA,2,0.075,0.075,0.104651803615609,0,0,100,0,100,2013,2013,1.0465,0.394,-0.4765,0.0185,-0.399,1.851,-1.4129999999999998,-0.268,-0.6495,,,
S2,Country summary,110,CIV,2,-0.245,-0.245,0.2842569260369921,50,50,0,0,0,1076,1076,-0.084,-0.0805,-0.6535,-0.055,-0.529,1.6965,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,111,FJI,2,-0.2005,-0.2005,0.1534421715174808,50,50,0,0,0,1141,1141,0.439,-0.2965,-0.1925,0.1445,-0.367,-0.232,-1.2959999999999998,-0.268,0.2335,,,
S2,Country summary,112,HND,2,19.385,19.385,25.75848582506356,0,0,0,100,100,779.5,779.5,-0.3685,61.32450000000001,0.659,4.225,1.508,1.2634999999999998,0.364,-0.268,-0.0209999999999999,,,
S2,Country summary,113,ISL,2,0.2689999999999999,0.2689999999999999,0.5699280656363572,0,50,50,0,50,4495.5,4495.5,2.183,0.1074999999999999,-0.17,-0.4580000000000001,0.4699999999999999,1.346,-0.005,-0.268,1.1005,,,
S2,Country summary,114,KGZ,2,0.5720000000000001,0.5720000000000001,0.5303300858899107,0,0,100,0,100,579,579,1.5575,-0.282,1.4954999999999998,2.4025,-1.003,1.177,-1.4129999999999998,-0.268,2.106,,,
S2,Country summary,115,LBY,2,-0.0385,-0.0385,0.0162634559672905,0,100,0,0,0,998.5,998.5,0.1449999999999999,0.0605,-1.1935,-0.0755,0.73,2.8735,-1.0404999999999998,-0.268,-0.915,,,
S2,Country summary,116,MWI,2,-0.272,-0.272,0.1626345596729059,50,50,0,0,0,1478.5,1478.5,1.0605,-0.4934999999999999,-0.2724999999999999,-0.4365,0.698,0.859,-1.4129999999999998,-0.268,-0.7715000000000001,,,
S2,Country summary,117,NAM,2,0.163,0.163,0.461033621333629,0,50,50,0,50,1430.5,1430.5,0.9515,0.361,-0.394,0.2895,0.262,0.9035,-1.123,-0.268,0.0435,,,
S2,Country summary,118,PAN,2,0.288,0.288,0.8386286424872453,50,0,50,0,50,746.5,746.5,-0.1335,1.108,-0.0605,0.712,-0.2365,1.0435,-1.4129999999999998,-0.268,-0.8480000000000001,,,
S2,Country summary,119,RWA,2,-0.155,-0.155,0.015556349186104,0,100,0,0,0,1850,1850,1.91,-0.451,-0.1425,0.018,0.2584999999999999,-0.086,-1.2975,-0.268,-1.1860000000000002,,,
S2,Country summary,120,SEN,2,0.209,0.209,0.4412346314604057,0,50,50,0,50,1633.5,1633.5,0.208,0.6385,-0.037,0.7485,-0.203,-0.3395,-1.344,-0.268,0.7404999999999999,,,
S2,Country summary,121,URY,2,0.507,0.507,1.1455129855222068,50,0,0,50,50,4554.5,4554.5,-0.1484999999999999,2.282,-0.2225,-0.3815,0.2474999999999999,1.784,-1.2715,-0.268,-0.456,,,
S2,Country summary,122,XKX,2,0.5840000000000001,0.5840000000000001,0.2715290039756342,0,0,100,0,100,1217.5,1217.5,-0.933,-0.2115,1.0605,3.571,-0.7124999999999999,1.6575,-0.8824999999999998,-0.268,-0.097,,,
S2,Country summary,123,ZMB,2,-0.1109999999999999,-0.1109999999999999,0.3733523804664971,50,0,50,0,50,1548.5,1548.5,1.1965,-0.085,-0.4329999999999999,-0.3165,0.4,1.2545,-1.4129999999999998,-0.268,-0.7030000000000001,,,
S2,Country summary,124,AFG,1,0.559,0.559,,0,0,100,0,100,735,735,0.5680000000000001,-0.616,-0.6689999999999999,3.932,-0.8390000000000001,-0.714,0.979,-0.268,-1.1860000000000002,,,
S2,Country summary,125,BDI,1,-0.055,-0.055,,0,100,0,0,0,370,370,1.076,-0.409,-1.503,-0.122,0.305,5.445,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,126,BOL,1,-0.032,-0.032,,0,100,0,0,0,721,721,1.603,-0.3429999999999999,-1.275,-0.473,2.371,2.842,-1.4129999999999998,-0.268,-0.476,,,
S2,Country summary,127,BRB,1,-0.27,-0.27,,100,0,0,0,0,790,790,-0.8,-0.277,-1.479,-0.281,0.7809999999999999,4.229,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,128,COG,1,1.177,1.177,,0,0,0,100,100,481,481,0.042,3.63,-1.041,-0.002,0.5680000000000001,3.524,-1.4129999999999998,-0.268,1.991,,,
S2,Country summary,129,FRO,1,0.3319999999999999,0.3319999999999999,,0,0,100,0,100,494,494,1.788,-0.315,-0.7,0.406,-0.123,1.4229999999999998,1.6940000000000002,-0.268,-0.13,,,
S2,Country summary,130,GLP,1,-0.259,-0.259,,0,100,0,0,0,1510,1510,-1.075,0.248,0.089,-0.303,0.529,-0.045,-1.4129999999999998,-0.268,-0.515,,,
S2,Country summary,131,GMB,1,0.199,0.199,,0,0,100,0,100,382,382,1.344,-0.5690000000000001,-1.982,0.8220000000000001,0.951,5.68,-1.4129999999999998,-0.268,0.133,,,
S2,Country summary,132,GRD,1,0.227,0.227,,0,0,100,0,100,1387,1387,2.54,-0.409,-0.483,0.358,-0.928,-0.242,1.926,-0.268,-1.1860000000000002,,,
S2,Country summary,133,GUF,1,-0.247,-0.247,,0,100,0,0,0,704,704,-0.267,-0.493,-0.421,-0.397,1.875,1.537,-0.929,-0.268,-0.456,,,
S2,Country summary,134,JAM,1,0.14,0.14,,0,0,100,0,100,4885,4885,-0.729,0.756,-0.728,-0.3419999999999999,-0.153,3.093,-1.4129999999999998,0.942,-0.18,,,
S2,Country summary,135,KNA,1,-0.206,-0.206,,0,100,0,0,0,556,556,3.362,-0.587,-0.412,-0.451,-0.658,0.104,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,136,LSO,1,-0.245,-0.245,,0,100,0,0,0,477,477,0.738,-0.174,-1.059,-0.107,-0.892,1.599,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,137,LUX,1,-0.192,-0.192,,0,100,0,0,0,8860,8860,0.37,-0.268,-0.031,-0.457,-0.261,-0.519,0.049,-0.268,0.111,,,
S2,Country summary,138,MDG,1,-0.073,-0.073,,0,100,0,0,0,1070,1070,-0.018,-0.371,0.5710000000000001,-0.106,1.05,2.51,-0.8370000000000001,-0.268,-0.6839999999999999,,,
S2,Country summary,139,MLT,1,-0.026,-0.026,,0,100,0,0,0,5539,5539,0.057,-0.033,-0.329,-0.196,0.002,0.8350000000000001,-0.918,0.722,0.24,,,
S2,Country summary,140,MNE,1,0.346,0.346,,0,0,100,0,100,2982,2982,-0.442,-0.296,1.262,0.173,2.54,2.2,1.152,-0.268,1.116,,,
S2,Country summary,141,MOZ,1,0.095,0.095,,0,0,100,0,100,1498,1498,1.65,-0.465,-1.418,-0.3359999999999999,1.776,3.948,-0.353,-0.268,-0.3339999999999999,,,
S2,Country summary,142,MUS,1,0.117,0.117,,0,0,100,0,100,1759,1759,0.501,-0.306,-1.112,0.286,-0.462,1.2049999999999998,0.444,-0.268,2.053,,,
S2,Country summary,143,PNG,1,2.213,2.213,,0,0,0,100,100,390,390,-0.483,5.968,-1.271,1.598,-0.716,1.256,1.379,-0.268,1.536,,,
S2,Country summary,144,PRK,1,0.203,0.203,,0,0,100,0,100,776,776,-0.412,0.981,1.222,-0.3429999999999999,-1.37,0.229,-1.4129999999999998,-0.268,3.66,,,
S2,Country summary,145,PRY,1,0.114,0.114,,0,0,100,0,100,1343,1343,-0.396,-0.24,-1.033,-0.273,1.492,4.088,-0.114,-0.268,1.829,,,
S2,Country summary,146,REU,1,-0.279,-0.279,,100,0,0,0,0,1891,1891,0.524,-0.512,0.111,-0.38,0.255,-0.156,-1.212,-0.268,0.709,,,
S2,Country summary,147,SLE,1,-0.28,-0.28,,100,0,0,0,0,477,477,0.581,-0.616,0.191,-0.107,0.991,-0.8200000000000001,-0.643,-0.268,-1.1860000000000002,,,
S2,Country summary,148,SOM,1,0.206,0.206,,0,0,100,0,100,357,357,-0.323,-0.174,6.846,1.504,-1.265,-1.224,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,149,SWZ,1,0.032,0.032,,0,0,100,0,100,645,645,2.065,0.277,0.214,0.345,-0.761,-1.442,-1.4129999999999998,-0.268,-1.1860000000000002,,,
S2,Country summary,150,TGO,1,-0.127,-0.127,,0,100,0,0,0,1277,1277,0.8520000000000001,-0.353,1.043,0.478,-0.5640000000000001,-0.759,-1.4129999999999998,-0.268,-0.399,,,
S2,Country summary,151,TTO,1,0.256,0.256,,0,0,100,0,100,2530,2530,-0.722,1.507,-0.325,-0.277,-0.5760000000000001,2.971,-1.4129999999999998,-0.268,-0.068,,,
