id,institution,country,sir_rank,overall,risk,output,multi_affiliation,retracted_output,self_citation,discontinued_journals_output,hyperauthored_output,leadership_impact_gap,hyperprolific_authors,institutional_journal_output,redundant_output,multi_affiliation_w,retracted_output_w,self_citation_w,discontinued_journals_output_w,hyperauthored_output_w,leadership_impact_gap_w,hyperprolific_authors_w,institutional_journal_output_w,redundant_output_w,cluster_raw,mean_overall,profile
3074,Universitat Konstanz,DEU,2730,-0.28200000000000003,very low,6471,1.1720000000000002,-0.39,-0.057,-0.538,-0.133,-0.37,-0.886,-0.268,-0.63,1.1720000000000002,-0.39,-0.057,-0.538,-0.133,-0.37,-0.886,-0.268,-0.63,1,-0.12721371216800495,Profile 1
1550,Shihezi University,CHN,2733,-0.15900000000000003,low,7964,0.8350000000000001,0.042,0.20600000000000002,-0.119,-1.151,-1.55,-0.48600000000000004,-0.268,-0.62,0.8350000000000001,0.042,0.20600000000000002,-0.119,-1.151,-1.55,-0.48600000000000004,-0.268,-0.62,1,-0.12721371216800495,Profile 1
8960,Ton Duc Thang University,VNM,2739,1.099,significant,7542,-0.97,3.9579999999999997,-1.073,0.15400000000000003,-1.069,-1.408,1.61,-0.268,0.41600000000000004,-0.97,3.9579999999999997,-1.073,0.15400000000000003,-1.069,-1.408,1.61,-0.268,0.41600000000000004,3,2.2563982300884957,Profile 5
70931,Saveetha Institute of Medical and Technical Sciences,IND,2745,2.2680000000000002,significant,26174,-0.15100000000000002,1.732,3.63,6.151,-1.1340000000000001,0.59,3.266,-0.268,1.586,-0.15100000000000002,1.732,3.63,6.151,-1.1340000000000001,0.59,3.266,-0.268,1.586,5,0.749297836938436,Profile 4
80839,Torrens University Australia,AUS,2746,0.47000000000000003,medium,1379,3.327,-0.606,-1.446,-0.24200000000000002,-0.521,3.947,3.544,-0.268,-1.1860000000000002,3.327,-0.606,-1.446,-0.24200000000000002,-0.521,3.947,3.544,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
9732,Ecole Normale Superieure de Paris,FRA,2746,0.026000000000000002,medium,8896,3.907,-0.381,-0.8440000000000001,-0.534,0.43900000000000006,0.712,-1.328,-0.268,0.016,3.907,-0.381,-0.8440000000000001,-0.534,0.43900000000000006,0.712,-1.328,-0.268,0.016,2,0.05370313757039421,Profile 2
1619,Wuhan University of Science and Technology,CHN,2753,-0.202,low,13322,-0.111,-0.42800000000000005,-0.08,0.023,-1.078,0.8170000000000001,0.188,-0.268,-0.8480000000000001,-0.111,-0.42800000000000005,-0.08,0.023,-1.078,0.8170000000000001,0.188,-0.268,-0.8480000000000001,1,-0.12721371216800495,Profile 1
8397,Istanbul University,TUR,2757,0.001,medium,8944,-0.29600000000000004,-0.34299999999999997,-0.005,-0.21300000000000002,2.389,1.815,-0.15700000000000003,0.033,-0.42100000000000004,-0.29600000000000004,-0.34299999999999997,-0.005,-0.21300000000000002,2.389,1.815,-0.15700000000000003,0.033,-0.42100000000000004,2,0.05370313757039421,Profile 2
96676,Southwest Medical University,CHN,2757,-0.21300000000000002,low,8864,-0.895,0.10800000000000001,-0.979,0.47400000000000003,-0.639,-0.6689999999999999,-0.645,-0.268,-0.898,-0.895,0.10800000000000001,-0.979,0.47400000000000003,-0.639,-0.6689999999999999,-0.645,-0.268,-0.898,1,-0.12721371216800495,Profile 1
6739,Silesian University of Technology,POL,2757,0.131,medium,9929,-0.8750000000000001,0.54,0.981,0.597,-0.897,-0.24300000000000002,-0.9,0.43600000000000005,-0.17300000000000001,-0.8750000000000001,0.54,0.981,0.597,-0.897,-0.24300000000000002,-0.9,0.43600000000000005,-0.17300000000000001,1,-0.12721371216800495,Profile 1
10171,Royal College of Surgeons in Ireland,IRL,2757,0.057,medium,6673,1.585,-0.202,-1.1960000000000002,0.277,0.524,0.9590000000000001,-0.76,-0.268,-0.15000000000000002,1.585,-0.202,-1.1960000000000002,0.277,0.524,0.9590000000000001,-0.76,-0.268,-0.15000000000000002,2,0.05370313757039421,Profile 2
6762,Medical University of Lodz,POL,2757,0.082,medium,6609,-0.998,0.352,-0.756,-0.364,0.594,2.782,0.465,-0.268,-0.031,-0.998,0.352,-0.756,-0.364,0.594,2.782,0.465,-0.268,-0.031,2,0.05370313757039421,Profile 2
430,University of Rajshahi,BGD,2763,0.15400000000000003,medium,2873,0.516,-0.324,0.028999999999999998,0.7819999999999999,-0.623,2.4579999999999997,-0.07500000000000001,-0.268,-0.309,0.516,-0.324,0.028999999999999998,0.7819999999999999,-0.623,2.4579999999999997,-0.07500000000000001,-0.268,-0.309,2,0.05370313757039421,Profile 2
432,Begum Rokeya University,BGD,2763,1.71,significant,883,0.8460000000000001,3.4789999999999996,2.387,0.697,-0.8510000000000001,-1.818,5.14,-0.268,-0.617,0.8460000000000001,3.4789999999999996,2.387,0.697,-0.8510000000000001,-1.818,3.654550000000002,-0.268,-0.617,3,2.2563982300884957,Profile 5
15216,Syracuse University,USA,2765,-0.29100000000000004,very low,7985,-0.644,-0.23,-0.69,-0.46,0.7,0.9,-0.7889999999999999,-0.268,-0.113,-0.644,-0.23,-0.69,-0.46,0.7,0.9,-0.7889999999999999,-0.268,-0.113,2,0.05370313757039421,Profile 2
1774,Shih Chien University,TWN,2765,-0.231,low,458,-0.21900000000000003,-0.48400000000000004,1.9889999999999999,0.253,-1.295,-4.631,1.1360000000000001,-0.268,-0.096,-0.21900000000000003,-0.48400000000000004,1.9889999999999999,0.253,-1.295,-2.7701000000000002,1.1360000000000001,-0.268,-0.096,1,-0.12721371216800495,Profile 1
7978,University of South Africa,ZAF,2768,0.039,medium,12207,0.8270000000000001,0.004,0.301,0.058,-0.5650000000000001,0.052000000000000005,-0.14700000000000002,-0.268,-0.091,0.8270000000000001,0.004,0.301,0.058,-0.5650000000000001,0.052000000000000005,-0.14700000000000002,-0.268,-0.091,1,-0.12721371216800495,Profile 1
4983,Sangmyung University,KOR,2770,-0.111,low,1882,-1.171,-0.5690000000000001,0.118,2.175,-0.924,-1.1600000000000001,-1.4129999999999998,-0.268,0.163,-1.171,-0.5690000000000001,0.118,2.175,-0.924,-1.1600000000000001,-1.4129999999999998,-0.268,0.163,1,-0.12721371216800495,Profile 1
417,Khulna University of Engineering and Technology,BGD,2770,-0.34099999999999997,very low,2381,0.066,-0.447,-0.20500000000000002,-0.128,-1.034,1.103,-1.264,-0.268,-0.558,0.066,-0.447,-0.20500000000000002,-0.128,-1.034,1.103,-1.264,-0.268,-0.558,1,-0.12721371216800495,Profile 1
59558,"AgroParisTech, Institut des Sciences et Industries du Vivant et de l'Environnement",FRA,2773,0.081,medium,7512,4.202,-0.268,-0.688,-0.46900000000000003,0.755,0.3,-1.2089999999999999,-0.268,-0.709,4.202,-0.268,-0.688,-0.46900000000000003,0.755,0.3,-1.2089999999999999,-0.268,-0.709,2,0.05370313757039421,Profile 2
59353,"University of Maryland, Baltimore County",USA,2777,0.028999999999999998,medium,5290,1.653,-0.21200000000000002,-0.507,-0.506,1.151,0.316,-0.498,-0.268,1.1360000000000001,1.653,-0.21200000000000002,-0.507,-0.506,1.151,0.316,-0.498,-0.268,1.1360000000000001,2,0.05370313757039421,Profile 2
84155,Prince Sattam Bin Abdulaziz University,SAU,2777,2.24,significant,17901,1.9349999999999998,4.117999999999999,0.262,2.44,-0.971,0.709,3.3249999999999997,-0.268,0.356,1.9349999999999998,4.117999999999999,0.262,2.44,-0.971,0.709,3.3249999999999997,-0.268,0.356,3,2.2563982300884957,Profile 5
839,Universidade Federal de Sao Paulo,BRA,2777,-0.10500000000000001,low,17615,0.468,-0.306,-0.507,-0.29000000000000004,-0.057,0.929,-0.48900000000000005,0.34199999999999997,-0.115,0.468,-0.306,-0.507,-0.29000000000000004,-0.057,0.929,-0.48900000000000005,0.34199999999999997,-0.115,2,0.05370313757039421,Profile 2
1354,Harbin University of Science and Technology,CHN,2783,-0.281,very low,7044,-0.399,-0.34299999999999997,0.191,0.093,-1.253,-0.802,-0.275,-0.268,-0.192,-0.399,-0.34299999999999997,0.191,0.093,-1.253,-0.802,-0.275,-0.268,-0.192,1,-0.12721371216800495,Profile 1
15449,University of Rhode Island,USA,2783,-0.404,very low,5826,-0.21100000000000002,-0.362,-0.8390000000000001,-0.509,-0.117,0.47100000000000003,-1.1340000000000001,0.064,-0.8330000000000001,-0.21100000000000002,-0.362,-0.8390000000000001,-0.509,-0.117,0.47100000000000003,-1.1340000000000001,0.064,-0.8330000000000001,1,-0.12721371216800495,Profile 1
1394,Hunan Agricultural University,CHN,2787,-0.32,very low,7822,-0.003,-0.202,-0.58,-0.272,-1.022,-0.48700000000000004,-0.273,-0.268,-0.93,-0.003,-0.202,-0.58,-0.272,-1.022,-0.48700000000000004,-0.273,-0.268,-0.93,1,-0.12721371216800495,Profile 1
59348,"University of Massachusetts, Lowell",USA,2791,-0.192,low,5112,-0.54,0.361,-0.365,-0.505,-0.513,-0.387,-1.344,-0.268,1.576,-0.54,0.361,-0.365,-0.505,-0.513,-0.387,-1.344,-0.268,1.576,1,-0.12721371216800495,Profile 1
93905,Karshi Engineering Economic Institute,UZB,2793,1.887,significant,403,-0.774,-0.024,11.435,4.64,-1.4009999999999998,-0.28500000000000003,-1.4129999999999998,-0.268,14.493,-0.774,-0.024,6.609360000000022,4.64,-1.4009999999999998,-0.28500000000000003,-1.4129999999999998,-0.268,6.969020000000016,5,0.749297836938436,Profile 4
13174,Brandeis University,USA,2793,-0.06,low,4034,-0.385,-0.165,-0.02,-0.494,2.445,0.8320000000000001,0.20700000000000002,-0.268,-0.595,-0.385,-0.165,-0.02,-0.494,2.445,0.8320000000000001,0.20700000000000002,-0.268,-0.595,2,0.05370313757039421,Profile 2
8734,University of Huddersfield,GBR,2797,-0.189,low,5707,0.067,-0.14600000000000002,-0.707,-0.363,-0.809,-0.8600000000000001,0.53,-0.268,0.265,0.067,-0.14600000000000002,-0.707,-0.363,-0.809,-0.8600000000000001,0.53,-0.268,0.265,1,-0.12721371216800495,Profile 1
15507,University of Mississippi Medical Center,USA,2804,0.363,medium,5933,-0.805,1.056,-1.089,0.133,0.801,1.657,0.7869999999999999,-0.268,-0.40900000000000003,-0.805,1.056,-1.089,0.133,0.801,1.657,0.7869999999999999,-0.268,-0.40900000000000003,2,0.05370313757039421,Profile 2
59372,University of Arkansas for Medical Sciences,USA,2807,-0.29300000000000004,very low,7702,-0.505,-0.324,-1.131,-0.24700000000000003,0.32999999999999996,1.4849999999999999,-0.5700000000000001,-0.268,-0.92,-0.505,-0.324,-1.131,-0.24700000000000003,0.32999999999999996,1.4849999999999999,-0.5700000000000001,-0.268,-0.92,2,0.05370313757039421,Profile 2
3118,University of Thessaly,GRC,2807,-0.134,low,9412,-0.23700000000000002,-0.48400000000000004,0.14100000000000001,-0.07400000000000001,0.20400000000000001,0.319,0.325,-0.268,0.21000000000000002,-0.23700000000000002,-0.48400000000000004,0.14100000000000001,-0.07400000000000001,0.20400000000000001,0.319,0.325,-0.268,0.21000000000000002,2,0.05370313757039421,Profile 2
9039,University of Sharjah,ARE,2816,0.616,medium,12873,2.9509999999999996,-0.268,0.522,0.388,-0.185,0.045,3.16,-0.268,0.312,2.9509999999999996,-0.268,0.522,0.388,-0.185,0.045,3.16,-0.268,0.312,2,0.05370313757039421,Profile 2
8662,Bournemouth University,GBR,2816,-0.07200000000000001,low,4807,-0.15200000000000002,0.42700000000000005,-1.302,-0.35,-0.224,1.9889999999999999,-1.061,-0.268,-0.093,-0.15200000000000002,0.42700000000000005,-1.302,-0.35,-0.224,1.9889999999999999,-1.061,-0.268,-0.093,2,0.05370313757039421,Profile 2
35791,Universidad Publica de Navarra,ESP,2819,-0.393,very low,4795,-0.729,-0.493,-0.312,-0.328,-0.21100000000000002,-0.9470000000000001,0.234,-0.268,-0.602,-0.729,-0.493,-0.312,-0.328,-0.21100000000000002,-0.9470000000000001,0.234,-0.268,-0.602,1,-0.12721371216800495,Profile 1
1573,Southwest University of Science and Technology,CHN,2825,-0.061,low,9431,0.328,0.192,0.43300000000000005,-0.279,-1.082,-0.14800000000000002,0.01,-0.268,-0.605,0.328,0.192,0.43300000000000005,-0.279,-1.082,-0.14800000000000002,0.01,-0.268,-0.605,1,-0.12721371216800495,Profile 1
10530,University of Jordan,JOR,2830,0.925,medium,11302,1.2009999999999998,-0.07100000000000001,0.511,1.641,-0.715,0.5690000000000001,0.34199999999999997,4.08,0.754,1.2009999999999998,-0.07100000000000001,0.511,1.641,-0.715,0.5690000000000001,0.34199999999999997,4.08,0.754,4,0.6370987654320988,Profile 3
1279,China Three Gorges University,CHN,2832,-0.35,very low,7980,-0.10600000000000001,-0.362,0.126,-0.15900000000000003,-1.167,-0.904,-0.371,-0.268,-0.746,-0.10600000000000001,-0.362,0.126,-0.15900000000000003,-1.167,-0.904,-0.371,-0.268,-0.746,1,-0.12721371216800495,Profile 1
92018,Information Technology University,PAK,2833,0.7979999999999999,medium,764,3.1759999999999997,1.404,0.8320000000000001,-0.545,-1.019,0.032,1.97,-0.268,0.128,3.1759999999999997,1.404,0.8320000000000001,-0.545,-1.019,0.032,1.97,-0.268,0.128,1,-0.12721371216800495,Profile 1
59337,"Penn State Erie, The Behrend College",USA,2836,-0.186,low,795,-1.294,-0.28700000000000003,-0.999,-0.28300000000000003,-1.157,-0.308,-0.967,-0.268,6.656999999999999,-1.294,-0.28700000000000003,-0.999,-0.28300000000000003,-1.157,-0.308,-0.967,-0.268,6.656999999999999,5,0.749297836938436,Profile 4
4893,Handong Global University,KOR,2839,-0.38,very low,676,-0.553,-0.47500000000000003,-1.1780000000000002,0.15000000000000002,-1.149,0.362,-1.4129999999999998,-0.268,1.074,-0.553,-0.47500000000000003,-1.1780000000000002,0.15000000000000002,-1.149,0.362,-1.4129999999999998,-0.268,1.074,1,-0.12721371216800495,Profile 1
1906,Universidad de Antioquia,COL,2843,0.8610000000000001,medium,8958,0.21200000000000002,0.6619999999999999,-0.21900000000000003,-0.003,1.003,2.102,-0.452,5.434,-0.016,0.21200000000000002,0.6619999999999999,-0.21900000000000003,-0.003,1.003,2.102,-0.452,5.012590000000116,-0.016,4,0.6370987654320988,Profile 3
35810,Universitat Ramon Llull,ESP,2847,0.48200000000000004,medium,4807,-0.34199999999999997,1.6760000000000002,-0.258,-0.382,1.513,0.10700000000000001,-0.024,0.514,-0.548,-0.34199999999999997,1.6760000000000002,-0.258,-0.382,1.513,0.10700000000000001,-0.024,0.514,-0.548,2,0.05370313757039421,Profile 2
4117,University of Limerick,IRL,2848,-0.24900000000000003,low,7781,0.895,-0.29600000000000004,-0.29800000000000004,-0.378,-0.496,-1.092,-0.9580000000000001,-0.268,0.8630000000000001,0.895,-0.29600000000000004,-0.29800000000000004,-0.378,-0.496,-1.092,-0.9580000000000001,-0.268,0.8630000000000001,1,-0.12721371216800495,Profile 1
35765,Universidad de las Palmas de Gran Canaria,ESP,2853,-0.199,low,4852,-0.5690000000000001,0.17300000000000001,-0.14400000000000002,-0.24400000000000002,-0.17,0.42900000000000005,-1.251,-0.06899999999999999,-0.389,-0.5690000000000001,0.17300000000000001,-0.14400000000000002,-0.24400000000000002,-0.17,0.42900000000000005,-1.251,-0.06899999999999999,-0.389,1,-0.12721371216800495,Profile 1
1559,South-Central Minzu University,CHN,2865,-0.515,very low,3460,-0.467,-0.653,-0.721,-0.092,-1.1480000000000001,-1.005,-0.533,-0.268,-0.605,-0.467,-0.653,-0.721,-0.092,-1.1480000000000001,-1.005,-0.533,-0.268,-0.605,1,-0.12721371216800495,Profile 1
4393,Kindai University,JPN,2866,0.039,medium,6952,-0.761,0.098,-0.513,-0.33499999999999996,1.114,2.708,-0.201,-0.268,0.6839999999999999,-0.761,0.098,-0.513,-0.33499999999999996,1.114,2.708,-0.201,-0.268,0.6839999999999999,2,0.05370313757039421,Profile 2
2694,Universite Francois Rabelais de Tours,FRA,2871,-0.162,low,6105,0.198,0.032,-0.553,-0.52,0.401,0.051000000000000004,-1.2329999999999999,-0.268,1.347,0.198,0.032,-0.553,-0.52,0.401,0.051000000000000004,-1.2329999999999999,-0.268,1.347,1,-0.12721371216800495,Profile 1
8814,University of the West of England,GBR,2871,-0.358,very low,5704,-0.8300000000000001,-0.21200000000000002,-1.039,-0.325,-0.584,1.076,-0.81,-0.268,-0.225,-0.8300000000000001,-0.21200000000000002,-1.039,-0.325,-0.584,1.076,-0.81,-0.268,-0.225,1,-0.12721371216800495,Profile 1
1724,Kaohsiung Medical University,TWN,2874,0.055,medium,9009,3.526,-0.184,0.129,-0.24400000000000002,-0.8300000000000001,-1.081,-0.379,-0.268,-0.7959999999999999,3.526,-0.184,0.129,-0.24400000000000002,-0.8300000000000001,-1.081,-0.379,-0.268,-0.7959999999999999,1,-0.12721371216800495,Profile 1
8742,University of Stirling,GBR,2876,-0.42100000000000004,very low,5161,-0.049,-0.306,-0.737,-0.454,0.17,-0.445,-1.344,-0.268,-0.42300000000000004,-0.049,-0.306,-0.737,-0.454,0.17,-0.445,-1.344,-0.268,-0.42300000000000004,1,-0.12721371216800495,Profile 1
8395,Istanbul Technical University,TUR,2881,0.059000000000000004,medium,12093,0.42000000000000004,-0.127,0.698,0.098,-0.311,-0.6709999999999999,-0.14700000000000002,0.612,0.066,0.42000000000000004,-0.127,0.698,0.098,-0.311,-0.6709999999999999,-0.14700000000000002,0.612,0.066,1,-0.12721371216800495,Profile 1
81223,"Indraprastha Institute of Information Technology, Delhi",IND,2881,-0.311,very low,2044,-0.716,-0.193,-0.17900000000000002,-0.443,-0.7829999999999999,-0.386,-0.264,-0.268,0.555,-0.716,-0.193,-0.17900000000000002,-0.443,-0.7829999999999999,-0.386,-0.264,-0.268,0.555,1,-0.12721371216800495,Profile 1
91845,Chongqing University of Education,CHN,2891,0.466,medium,726,1.545,0.361,-1.106,1.685,-1.2,-0.8600000000000001,0.756,-0.268,-0.495,1.545,0.361,-1.106,1.685,-1.2,-0.8600000000000001,0.756,-0.268,-0.495,1,-0.12721371216800495,Profile 1
4536,Okayama University,JPN,2891,0.21400000000000002,medium,11471,-0.346,-0.24000000000000002,0.018000000000000002,-0.28600000000000003,0.599,0.6679999999999999,0.635,2.2159999999999997,0.5700000000000001,-0.346,-0.24000000000000002,0.018000000000000002,-0.28600000000000003,0.599,0.6679999999999999,0.635,2.2159999999999997,0.5700000000000001,4,0.6370987654320988,Profile 3
59263,"University of Minnesota, Duluth",USA,2891,-0.391,very low,2363,-0.7919999999999999,-0.315,-0.809,-0.391,0.397,0.646,-1.4129999999999998,-0.268,0.34199999999999997,-0.7919999999999999,-0.315,-0.809,-0.391,0.397,0.646,-1.4129999999999998,-0.268,0.34199999999999997,2,0.05370313757039421,Profile 2
1295,Dalian Polytechnic University,CHN,2895,-0.002,low,6302,1.621,-0.6629999999999999,1.097,-0.139,-1.289,-1.877,2.3569999999999998,-0.268,-0.8680000000000001,1.621,-0.6629999999999999,1.097,-0.139,-1.289,-1.877,2.3569999999999998,-0.268,-0.8680000000000001,1,-0.12721371216800495,Profile 1
1347,Hangzhou Normal University,CHN,2897,-0.053000000000000005,low,8896,0.186,0.277,-0.33799999999999997,0.024,0.084,-0.613,-0.43800000000000006,-0.268,-0.903,0.186,0.277,-0.33799999999999997,0.024,0.084,-0.613,-0.43800000000000006,-0.268,-0.903,1,-0.12721371216800495,Profile 1
2453,Lappeenranta University of Technology,FIN,2903,0.054000000000000006,medium,4941,0.589,0.267,-0.163,-0.461,1.061,-0.73,0.536,-0.268,-0.5670000000000001,0.589,0.267,-0.163,-0.461,1.061,-0.73,0.536,-0.268,-0.5670000000000001,2,0.05370313757039421,Profile 2
2393,Zagazig University,EGY,2907,0.721,medium,13893,1.9169999999999998,1.169,1.25,0.48100000000000004,-0.975,0.16,0.314,-0.268,1.121,1.9169999999999998,1.169,1.25,0.48100000000000004,-0.975,0.16,0.314,-0.268,1.121,1,-0.12721371216800495,Profile 1
35754,Universidad de Cantabria,ESP,2910,-0.053000000000000005,low,6768,-0.9520000000000001,-0.381,-0.058,-0.33699999999999997,2.291,1.422,0.004,0.304,0.21000000000000002,-0.9520000000000001,-0.381,-0.058,-0.33699999999999997,2.291,1.422,0.004,0.304,0.21000000000000002,2,0.05370313757039421,Profile 2
56221,Bangalore Medical College and Research Institute,IND,2912,-0.264,very low,497,-1.552,-0.41800000000000004,-2.166,0.29600000000000004,0.113,5.761,-1.4129999999999998,-0.268,-1.1860000000000002,-1.552,-0.41800000000000004,-1.832,0.29600000000000004,0.113,4.749100000000004,-1.4129999999999998,-0.268,-1.1860000000000002,2,0.05370313757039421,Profile 2
3048,Rheinland-Pfalzische Technische Universitat Kaiserslautern-Landau,DEU,2912,-0.196,low,7182,-0.303,-0.381,0.515,-0.378,-0.47100000000000003,-0.374,0.129,-0.268,1.087,-0.303,-0.381,0.515,-0.378,-0.47100000000000003,-0.374,0.129,-0.268,1.087,1,-0.12721371216800495,Profile 1
59315,"University of North Carolina, Charlotte",USA,2914,-0.381,very low,7978,-1.001,-0.033,-0.711,-0.40800000000000003,-0.762,0.399,-1.4129999999999998,-0.268,0.65,-1.001,-0.033,-0.711,-0.40800000000000003,-0.762,0.399,-1.4129999999999998,-0.268,0.65,1,-0.12721371216800495,Profile 1
77083,Institut National des Sciences Appliquees de Rennes,FRA,2918,-0.345,very low,5380,-0.923,-0.503,0.15700000000000003,-0.41000000000000003,-0.395,1.037,0.07200000000000001,-0.268,-0.811,-0.923,-0.503,0.15700000000000003,-0.41000000000000003,-0.395,1.037,0.07200000000000001,-0.268,-0.811,1,-0.12721371216800495,Profile 1
35892,San Jose State University,USA,2922,-0.42400000000000004,very low,4353,-0.896,-0.165,-0.7959999999999999,-0.258,-0.38,-0.015,-1.4129999999999998,-0.268,-0.118,-0.896,-0.165,-0.7959999999999999,-0.258,-0.38,-0.015,-1.4129999999999998,-0.268,-0.118,1,-0.12721371216800495,Profile 1
397,Comilla University,BGD,2922,0.024,medium,587,0.747,-0.005,0.9380000000000001,1.501,-1.36,-3.72,-1.4129999999999998,-0.268,0.523,0.747,-0.005,0.9380000000000001,1.501,-1.36,-2.7701000000000002,-1.4129999999999998,-0.268,0.523,1,-0.12721371216800495,Profile 1
1100,Ecole de Technologie Superieure,CAN,2925,-0.182,low,4937,-0.583,-0.09899999999999999,-0.138,-0.228,-1.111,-1.06,0.74,-0.268,0.401,-0.583,-0.09899999999999999,-0.138,-0.228,-1.111,-1.06,0.74,-0.268,0.401,1,-0.12721371216800495,Profile 1
424,Patuakhali University of Science and Technology,BGD,2929,0.20700000000000002,medium,1029,1.875,0.314,0.526,-0.24100000000000002,-0.74,1.832,-0.21500000000000002,-0.268,-1.1860000000000002,1.875,0.314,0.526,-0.24100000000000002,-0.74,1.832,-0.21500000000000002,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
35783,Universidad Miguel Hernandez,ESP,2932,-0.128,low,7102,-0.9380000000000001,0.314,-0.042,-0.33199999999999996,0.524,-0.513,-0.42700000000000005,0.02,-0.394,-0.9380000000000001,0.314,-0.042,-0.33199999999999996,0.524,-0.513,-0.42700000000000005,0.02,-0.394,1,-0.12721371216800495,Profile 1
3813,Padjadjaran University,IDN,2932,0.8350000000000001,medium,8854,-0.602,0.774,1.26,3.7319999999999998,-0.8630000000000001,0.41000000000000003,-0.559,-0.268,-0.8180000000000001,-0.602,0.774,1.26,3.7319999999999998,-0.8630000000000001,0.41000000000000003,-0.559,-0.268,-0.8180000000000001,5,0.749297836938436,Profile 4
11719,Medical University of Lublin,POL,2936,-0.227,low,5875,-0.8610000000000001,0.23900000000000002,-0.523,-0.29600000000000004,0.062,0.048,-0.9420000000000001,-0.268,-0.23700000000000002,-0.8610000000000001,0.23900000000000002,-0.523,-0.29600000000000004,0.062,0.048,-0.9420000000000001,-0.268,-0.23700000000000002,1,-0.12721371216800495,Profile 1
8771,University of Hertfordshire,GBR,2939,-0.254,low,5439,0.967,-0.381,-0.361,-0.41100000000000003,0.197,0.398,-1.083,-0.268,-0.612,0.967,-0.381,-0.361,-0.41100000000000003,0.197,0.398,-1.083,-0.268,-0.612,1,-0.12721371216800495,Profile 1
8154,Universite de Fribourg,CHE,2942,0.027,medium,6179,2.042,-0.277,-0.093,-0.376,1.149,0.09,-0.29600000000000004,-0.268,-0.386,2.042,-0.277,-0.093,-0.376,1.149,0.09,-0.29600000000000004,-0.268,-0.386,2,0.05370313757039421,Profile 2
8359,Ataturk University,TUR,2945,0.222,medium,8529,-0.8220000000000001,0.41800000000000004,1.1820000000000002,0.055,-0.8540000000000001,-0.40700000000000003,0.647,1.484,-0.8330000000000001,-0.8220000000000001,0.41800000000000004,1.1820000000000002,0.055,-0.8540000000000001,-0.40700000000000003,0.647,1.484,-0.8330000000000001,1,-0.12721371216800495,Profile 1
8672,Edge Hill University,GBR,2948,-0.47700000000000004,very low,2406,-0.722,-0.15500000000000003,-1.018,-0.307,-0.42200000000000004,-0.551,-1.108,-0.268,-1.1860000000000002,-0.722,-0.15500000000000003,-1.018,-0.307,-0.42200000000000004,-0.551,-1.108,-0.268,-1.1860000000000002,1,-0.12721371216800495,Profile 1
6675,Medical University of Gdansk,POL,2948,-0.28200000000000003,very low,6060,-0.402,-0.5780000000000001,-0.614,-0.373,0.803,1.836,-0.534,-0.268,-0.307,-0.402,-0.5780000000000001,-0.614,-0.373,0.803,1.836,-0.534,-0.268,-0.307,2,0.05370313757039421,Profile 2
15274,Uniformed Services University of the Health Sciences,USA,2954,-0.24100000000000002,low,7305,-0.6789999999999999,0.023,-0.509,-0.381,0.194,0.621,-0.582,-0.268,-0.6869999999999999,-0.6789999999999999,0.023,-0.509,-0.381,0.194,0.621,-0.582,-0.268,-0.6869999999999999,2,0.05370313757039421,Profile 2
1534,Shanxi University,CHN,2954,0.004,medium,12240,1.946,-0.493,0.133,-0.276,-0.203,-0.81,1.111,-0.268,-0.553,1.946,-0.493,0.133,-0.276,-0.203,-0.81,1.111,-0.268,-0.553,1,-0.12721371216800495,Profile 1
1478,Northeast Normal University,CHN,2958,-0.23500000000000001,low,9369,0.603,-0.39,-0.234,-0.005,-1.02,-1.572,-0.043000000000000003,-0.268,-0.091,0.603,-0.39,-0.234,-0.005,-1.02,-1.572,-0.043000000000000003,-0.268,-0.091,1,-0.12721371216800495,Profile 1
3055,Universitat Augsburg,DEU,2961,-0.14,low,5666,0.652,-0.315,-0.181,-0.453,0.28700000000000003,-0.5670000000000001,0.20600000000000002,-0.268,0.183,0.652,-0.315,-0.181,-0.453,0.28700000000000003,-0.5670000000000001,0.20600000000000002,-0.268,0.183,1,-0.12721371216800495,Profile 1
5205,Petronas University of Technology,MYS,2961,1.112,significant,8801,-0.29100000000000004,3.564,0.973,0.6599999999999999,-1.045,-1.722,0.388,-0.268,0.364,-0.29100000000000004,3.564,0.973,0.6599999999999999,-1.045,-1.722,0.388,-0.268,0.364,3,2.2563982300884957,Profile 5
2167,Palacky University,CZE,2965,0.47700000000000004,medium,8978,0.28500000000000003,0.352,0.07200000000000001,-0.382,1.6360000000000001,1.91,0.47800000000000004,2.103,-0.386,0.28500000000000003,0.352,0.07200000000000001,-0.382,1.6360000000000001,1.91,0.47800000000000004,2.103,-0.386,4,0.6370987654320988,Profile 3
59259,"University of Michigan, Dearborn",USA,2969,-0.48700000000000004,very low,1905,-1.4349999999999998,-0.259,-0.55,-0.49,-0.968,-0.369,-1.22,-0.268,1.504,-1.4349999999999998,-0.259,-0.55,-0.49,-0.968,-0.369,-1.22,-0.268,1.504,1,-0.12721371216800495,Profile 1
1635,Xiangtan University,CHN,2973,-0.17200000000000001,low,9248,0.397,0.305,0.095,-0.353,-0.884,-1.2229999999999999,-0.646,-0.268,-0.808,0.397,0.305,0.095,-0.353,-0.884,-1.2229999999999999,-0.646,-0.268,-0.808,1,-0.12721371216800495,Profile 1
